Date/Time,Open,High,Low,Difference %
2023.10.20,1.05815,1.06035,1.05649,0.36
2023.10.19,1.05360,1.06163,1.05282,0.84
2023.10.18,1.05762,1.05941,1.05231,0.67
2023.10.17,1.05597,1.05948,1.05328,0.59
2023.10.16,1.05083,1.05627,1.05025,0.57
2023.10.13,1.05273,1.05584,1.04954,0.60
2023.10.12,1.06188,1.06397,1.05257,1.07
2023.10.11,1.06047,1.06346,1.05806,0.51
2023.10.10,1.05659,1.06198,1.05542,0.62
2023.10.09,1.05529,1.05742,1.05194,0.52
2023.10.06,1.05475,1.05999,1.04824,1.11
2023.10.05,1.05033,1.05518,1.05000,0.49
2023.10.04,1.04656,1.05321,1.04514,0.77
2023.10.03,1.04769,1.04933,1.04483,0.43
2023.10.02,1.05672,1.05919,1.04769,1.09
2023.09.29,1.05645,1.06169,1.05579,0.56
2023.09.28,1.05017,1.05788,1.04910,0.84
2023.09.27,1.05714,1.05740,1.04880,0.81
2023.09.26,1.05923,1.06090,1.05620,0.44
2023.09.25,1.06513,1.06555,1.05753,0.75
2023.09.22,1.06599,1.06716,1.06150,0.53
2023.09.21,1.06598,1.06734,1.06167,0.53
2023.09.20,1.06785,1.07368,1.06501,0.81
2023.09.19,1.06912,1.07180,1.06750,0.40
2023.09.18,1.06588,1.06986,1.06546,0.41
2023.09.15,1.06421,1.06877,1.06332,0.51
2023.09.14,1.07287,1.07521,1.06318,1.12
2023.09.13,1.07529,1.07648,1.07110,0.50
2023.09.12,1.07497,1.07692,1.07055,0.59
2023.09.11,1.07147,1.07593,1.07075,0.48
2023.09.08,1.06962,1.07438,1.06941,0.46
2023.09.07,1.07268,1.07317,1.06861,0.43
2023.09.06,1.07214,1.07488,1.07025,0.43
2023.09.05,1.07939,1.07982,1.07062,0.85
2023.09.04,1.07748,1.08087,1.07716,0.34
2023.09.01,1.08429,1.08819,1.07716,1.02
2023.08.31,1.09227,1.09394,1.08351,0.95
2023.08.30,1.08789,1.09454,1.08551,0.83
2023.08.29,1.08183,1.08919,1.07822,1.01
2023.08.28,1.07957,1.08221,1.07933,0.27
2023.08.25,1.08098,1.08417,1.07658,0.70
2023.08.24,1.08614,1.08764,1.08050,0.66
2023.08.23,1.08443,1.08713,1.08025,0.63
2023.08.22,1.08952,1.09303,1.08329,0.89
2023.08.21,1.08672,1.09136,1.08664,0.43
2023.08.18,1.08714,1.08938,1.08450,0.45
2023.08.17,1.08783,1.09180,1.08563,0.57
2023.08.16,1.09018,1.09345,1.08714,0.58
2023.08.15,1.09051,1.09524,1.08969,0.51
2023.08.14,1.09493,1.09600,1.08747,0.78
2023.08.11,1.09801,1.10049,1.09429,0.56
2023.08.10,1.09733,1.10650,1.09673,0.89
2023.08.09,1.09558,1.09953,1.09519,0.40
2023.08.08,1.10020,1.10111,1.09290,0.75
2023.08.07,1.10141,1.10151,1.09654,0.45
2023.08.04,1.09489,1.10419,1.09349,0.98
2023.08.03,1.09370,1.09628,1.09122,0.46
2023.08.02,1.09842,1.10192,1.09178,0.92
2023.08.01,1.09961,1.10028,1.09523,0.46
2023.07.31,1.10206,1.10458,1.09934,0.48
2023.07.28,1.09748,1.10475,1.09435,0.95
2023.07.27,1.10853,1.11496,1.09658,1.66
2023.07.26,1.10526,1.11066,1.10377,0.62
2023.07.25,1.10620,1.10868,1.10207,0.60
2023.07.24,1.11197,1.11469,1.10602,0.78
2023.07.21,1.11292,1.11449,1.11079,0.33
2023.07.20,1.11972,1.12291,1.11184,0.99
2023.07.19,1.12277,1.12400,1.11742,0.59
2023.07.18,1.12350,1.12756,1.12089,0.59
2023.07.17,1.12284,1.12487,1.12033,0.40
2023.07.14,1.12252,1.12448,1.12041,0.36
2023.07.13,1.11295,1.12278,1.11268,0.91
2023.07.12,1.10081,1.11403,1.10059,1.22
2023.07.11,1.10008,1.10269,1.09768,0.46
2023.07.10,1.09593,1.10014,1.09434,0.53
2023.07.07,1.08884,1.09731,1.08669,0.98
2023.07.06,1.08535,1.09006,1.08337,0.62
2023.07.05,1.08779,1.09078,1.08509,0.52
2023.07.04,1.09119,1.09163,1.08768,0.36
2023.07.03,1.09094,1.09339,1.08702,0.58
2023.06.30,1.08623,1.09317,1.08352,0.89
2023.06.29,1.09124,1.09414,1.08601,0.75
2023.06.28,1.09602,1.09627,1.08968,0.60
2023.06.27,1.09055,1.09766,1.09021,0.68
2023.06.26,1.09042,1.09200,1.08873,0.30
2023.06.23,1.09548,1.09585,1.08443,1.04
2023.06.22,1.09859,1.10122,1.09485,0.58
2023.06.21,1.09170,1.09909,1.09058,0.78
2023.06.20,1.09201,1.09461,1.08921,0.49
2023.06.19,1.09302,1.09462,1.09070,0.36
2023.06.16,1.09448,1.09704,1.09178,0.48
2023.06.15,1.08289,1.09525,1.08036,1.38
2023.06.14,1.07929,1.08640,1.07739,0.83
2023.06.13,1.07566,1.08234,1.07546,0.64
2023.06.12,1.07459,1.07900,1.07330,0.53
2023.06.09,1.07807,1.07851,1.07428,0.39
2023.06.08,1.06981,1.07869,1.06966,0.84
2023.06.07,1.06924,1.07396,1.06682,0.67
2023.06.06,1.07119,1.07328,1.06669,0.62
2023.06.05,1.07098,1.07224,1.06744,0.45
2023.06.02,1.07615,1.07789,1.07050,0.69
2023.06.01,1.06887,1.07684,1.06617,1.00
2023.05.31,1.07340,1.07356,1.06352,0.94
2023.05.30,1.07076,1.07465,1.06725,0.69
2023.05.29,1.07201,1.07434,1.07054,0.35
2023.05.26,1.07243,1.07585,1.07018,0.53
2023.05.25,1.07490,1.07567,1.07073,0.46
2023.05.24,1.07685,1.08012,1.07480,0.49
2023.05.23,1.08117,1.08204,1.07601,0.56
2023.05.22,1.08043,1.08313,1.07955,0.33
2023.05.19,1.07690,1.08287,1.07600,0.64
2023.05.18,1.08379,1.08479,1.07624,0.79
2023.05.17,1.08617,1.08736,1.08102,0.58
2023.05.16,1.08731,1.09046,1.08550,0.46
2023.05.15,1.08610,1.08908,1.08453,0.42
2023.05.12,1.09154,1.09354,1.08476,0.80
2023.05.11,1.09816,1.09981,1.09000,0.89
2023.05.10,1.09605,1.10068,1.09414,0.60
2023.05.09,1.10021,1.10054,1.09410,0.59
2023.05.08,1.10209,1.10535,1.10001,0.48
2023.05.05,1.10120,1.10477,1.09667,0.74
2023.05.04,1.10599,1.10917,1.09860,0.96
2023.05.03,1.09989,1.10916,1.09989,0.84
2023.05.02,1.09741,1.10078,1.09422,0.60
2023.05.01,1.10240,1.10355,1.09643,0.65
2023.04.28,1.10266,1.10449,1.09624,0.75
2023.04.27,1.10380,1.10634,1.09920,0.65
2023.04.26,1.09708,1.10952,1.09668,1.17
2023.04.25,1.10447,1.10670,1.09641,0.93
2023.04.24,1.09913,1.10500,1.09658,0.77
2023.04.21,1.09665,1.09936,1.09380,0.51
2023.04.20,1.09540,1.09895,1.09334,0.51
2023.04.19,1.09708,1.09840,1.09172,0.61
2023.04.18,1.09268,1.09828,1.09222,0.55
2023.04.17,1.09888,1.09997,1.09091,0.82
2023.04.14,1.10461,1.10758,1.09722,0.94
2023.04.13,1.09914,1.10676,1.09767,0.83
2023.04.12,1.09120,1.10004,1.09095,0.83
2023.04.11,1.08597,1.09279,1.08581,0.64
2023.04.10,1.08980,1.09171,1.08313,0.79
2023.04.07,1.09196,1.09240,1.08762,0.44
2023.04.06,1.09044,1.09375,1.08845,0.49
2023.04.05,1.09545,1.09695,1.08910,0.72
2023.04.04,1.09000,1.09733,1.08828,0.83
2023.04.03,1.08398,1.09165,1.07882,1.18
2023.03.31,1.09053,1.09257,1.08368,0.82
2023.03.30,1.08430,1.09262,1.08235,0.95
2023.03.29,1.08438,1.08713,1.08177,0.49
2023.03.28,1.07977,1.08485,1.07948,0.50
2023.03.27,1.07752,1.08001,1.07449,0.51
2023.03.24,1.08303,1.08385,1.07131,1.16
2023.03.23,1.08535,1.09296,1.08240,0.97
2023.03.22,1.07670,1.09124,1.07590,1.42
2023.03.21,1.07200,1.07886,1.07038,0.79
2023.03.20,1.06885,1.07309,1.06311,0.93
2023.03.17,1.06099,1.06852,1.06066,0.74
2023.03.16,1.05770,1.06353,1.05510,0.80
2023.03.15,1.07320,1.07597,1.05158,2.27
2023.03.14,1.07305,1.07494,1.06787,0.66
2023.03.13,1.06808,1.07484,1.06500,0.92
2023.03.10,1.05791,1.07004,1.05738,1.20
2023.03.09,1.05416,1.05910,1.05378,0.50
2023.03.08,1.05491,1.05738,1.05241,0.47
2023.03.07,1.06808,1.06943,1.05460,1.39
2023.03.06,1.06228,1.06942,1.06219,0.68
2023.03.03,1.05957,1.06384,1.05882,0.47
2023.03.02,1.06672,1.06726,1.05764,0.90
2023.03.01,1.05727,1.06913,1.05651,1.19
2023.02.28,1.06088,1.06451,1.05727,0.68
2023.02.27,1.05451,1.06198,1.05328,0.83
2023.02.24,1.05934,1.06141,1.05359,0.74
2023.02.23,1.06031,1.06275,1.05769,0.48
2023.02.22,1.06438,1.06638,1.05989,0.61
2023.02.21,1.06839,1.06980,1.06372,0.57
2023.02.20,1.06849,1.07044,1.06701,0.32
2023.02.17,1.06728,1.06982,1.06126,0.80
2023.02.16,1.06871,1.07222,1.06544,0.63
2023.02.15,1.07361,1.07443,1.06604,0.78
2023.02.14,1.07210,1.08044,1.07066,0.91
2023.02.13,1.06808,1.07297,1.06553,0.70
2023.02.10,1.07367,1.07525,1.06661,0.80
2023.02.09,1.07099,1.07907,1.07093,0.76
2023.02.08,1.07247,1.07607,1.07092,0.48
2023.02.07,1.07251,1.07664,1.06690,0.91
2023.02.06,1.07820,1.07987,1.07092,0.83
2023.02.03,1.09086,1.09399,1.07924,1.35
2023.02.02,1.09883,1.10327,1.08851,1.34
2023.02.01,1.08610,1.10009,1.08520,1.37
2023.01.31,1.08488,1.08747,1.08019,0.67
2023.01.30,1.08643,1.09137,1.08389,0.69
2023.01.27,1.08918,1.09001,1.08377,0.57
2023.01.26,1.09146,1.09293,1.08505,0.72
2023.01.25,1.08848,1.09236,1.08571,0.61
2023.01.24,1.08710,1.08978,1.08349,0.58
2023.01.23,1.08678,1.09267,1.08461,0.74
2023.01.20,1.08267,1.08587,1.08022,0.52
2023.01.19,1.07928,1.08398,1.07821,0.53
2023.01.18,1.07872,1.08873,1.07661,1.12
2023.01.17,1.08196,1.08693,1.07744,0.88
2023.01.16,1.08288,1.08741,1.08013,0.67
2023.01.13,1.08476,1.08679,1.07803,0.81
2023.01.12,1.07559,1.08668,1.07297,1.27
2023.01.11,1.07322,1.07762,1.07254,0.47
2023.01.10,1.07293,1.07592,1.07119,0.44
2023.01.09,1.06406,1.07605,1.06381,1.15
2023.01.06,1.05195,1.06480,1.04823,1.58
2023.01.05,1.06006,1.06314,1.05148,1.10
2023.01.04,1.05461,1.06354,1.05403,0.90
2023.01.03,1.06646,1.06833,1.05194,1.54
2023.01.02,1.06970,1.07087,1.06499,0.55
2022.12.30,1.06605,1.07131,1.06385,0.70
2022.12.29,1.06113,1.06902,1.06092,0.76
2022.12.28,1.06398,1.06742,1.06065,0.64
2022.12.27,1.06360,1.06694,1.06113,0.55
2022.12.26,1.06114,1.06361,1.05979,0.36
2022.12.23,1.05954,1.06328,1.05867,0.44
2022.12.22,1.06035,1.06593,1.05730,0.81
2022.12.21,1.06231,1.06455,1.05901,0.52
2022.12.20,1.06062,1.06584,1.05788,0.75
2022.12.19,1.05895,1.06578,1.05757,0.78
2022.12.16,1.06250,1.06630,1.05839,0.74
2022.12.15,1.06793,1.07361,1.05921,1.35
2022.12.14,1.06323,1.06950,1.06187,0.72
2022.12.13,1.05355,1.06731,1.05278,1.38
2022.12.12,1.05264,1.05800,1.05057,0.71
2022.12.09,1.05540,1.05881,1.05027,0.81
2022.12.08,1.05011,1.05647,1.04895,0.72
2022.12.07,1.04620,1.05496,1.04431,1.02
2022.12.06,1.04877,1.05326,1.04591,0.70
2022.12.05,1.05303,1.05948,1.04800,1.09
2022.12.02,1.05156,1.05448,1.04280,1.11
2022.12.01,1.04041,1.05336,1.03929,1.35
2022.11.30,1.03280,1.04285,1.02900,1.34
2022.11.29,1.03373,1.03942,1.03197,0.72
2022.11.28,1.03716,1.04967,1.03300,1.61
2022.11.25,1.04071,1.04291,1.03546,0.72
2022.11.24,1.03914,1.04484,1.03816,0.64
2022.11.23,1.03026,1.04048,1.02963,1.05
2022.11.22,1.02383,1.03082,1.02375,0.69
2022.11.21,1.03227,1.03330,1.02227,1.07
2022.11.18,1.03643,1.03959,1.03134,0.80
2022.11.17,1.03913,1.04065,1.03051,0.98
2022.11.16,1.03465,1.04384,1.03307,1.04
2022.11.15,1.03259,1.04808,1.02799,1.95
2022.11.14,1.03354,1.03584,1.02713,0.84
2022.11.11,1.02033,1.03640,1.01630,1.97
2022.11.10,1.00091,1.02218,0.99354,2.86
2022.11.09,1.00707,1.00880,0.99927,0.95
2022.11.08,1.00184,1.00963,0.99715,1.25
2022.11.07,0.99036,1.00340,0.99001,1.35
2022.11.04,0.97468,0.99664,0.97424,2.30
2022.11.03,0.98139,0.98394,0.97299,1.12
2022.11.02,0.98719,0.99757,0.98129,1.65
2022.11.01,0.98801,0.99539,0.98527,1.02
2022.10.31,0.99464,0.99656,0.98728,0.93
2022.10.28,0.99635,0.99980,0.99265,0.72
2022.10.27,1.00771,1.00934,0.99575,1.35
2022.10.26,0.99646,1.00885,0.99434,1.46
2022.10.25,0.98703,0.99768,0.98484,1.30
2022.10.24,0.98712,0.98990,0.98067,0.94
2022.10.21,0.97840,0.98689,0.97048,1.68
2022.10.20,0.97715,0.98454,0.97544,0.93
2022.10.19,0.98543,0.98721,0.97571,1.17
2022.10.18,0.98375,0.98755,0.98124,0.64
2022.10.17,0.97201,0.98520,0.97182,1.38
2022.10.14,0.97739,0.98086,0.97070,1.04
2022.10.13,0.97019,0.98057,0.96315,1.80
2022.10.12,0.97039,0.97346,0.96678,0.69
2022.10.11,0.97009,0.97745,0.96698,1.08
2022.10.10,0.97336,0.97531,0.96815,0.74
2022.10.07,0.97902,0.98167,0.97259,0.93
2022.10.06,0.98795,0.99264,0.97880,1.40
2022.10.05,0.99841,0.99947,0.98346,1.60
2022.10.04,0.98248,0.99995,0.98060,1.97
2022.10.03,0.97933,0.98445,0.97525,0.94
2022.09.30,0.98148,0.98537,0.97346,1.21
2022.09.29,0.97322,0.98158,0.96353,1.85
2022.09.28,0.95920,0.97508,0.95357,2.24
2022.09.27,0.96077,0.96707,0.95689,1.06
2022.09.26,0.96666,0.97098,0.95503,1.65
2022.09.23,0.98327,0.98517,0.96680,1.87
2022.09.22,0.98365,0.99074,0.98080,1.01
2022.09.21,0.99706,0.99750,0.98128,1.63
2022.09.20,1.00216,1.00504,0.99550,0.95
2022.09.19,1.00072,1.00291,0.99657,0.63
2022.09.16,0.99981,1.00363,0.99448,0.92
2022.09.15,0.99791,1.00177,0.99556,0.62
2022.09.14,0.99669,1.00234,0.99554,0.68
2022.09.13,1.01215,1.01870,0.99662,2.18
2022.09.12,1.01039,1.01977,1.00596,1.37
2022.09.09,0.99950,1.01131,0.99949,1.18
2022.09.08,0.99989,1.00294,0.99303,0.99
2022.09.07,0.99030,1.00108,0.98756,1.37
2022.09.06,0.99245,0.99862,0.98638,1.23
2022.09.05,0.99285,0.99440,0.98772,0.67
2022.09.02,0.99429,1.00335,0.99427,0.91
2022.09.01,1.00525,1.00557,0.99107,1.44
2022.08.31,1.00128,1.00790,0.99712,1.08
2022.08.30,0.99943,1.00547,0.99818,0.73
2022.08.29,0.99657,1.00291,0.99141,1.15
2022.08.26,0.99739,1.00898,0.99463,1.44
2022.08.25,0.99641,1.00334,0.99490,0.85
2022.08.24,0.99686,0.99993,0.99099,0.90
2022.08.23,0.99427,1.00181,0.99002,1.19
2022.08.22,1.00366,1.00466,0.99260,1.20
2022.08.19,1.00870,1.00954,1.00318,0.63
2022.08.18,1.01780,1.01929,1.00795,1.11
2022.08.17,1.01702,1.02029,1.01453,0.57
2022.08.16,1.01592,1.01948,1.01225,0.71
2022.08.15,1.02551,1.02682,1.01544,1.11
2022.08.12,1.03170,1.03274,1.02380,0.87
2022.08.11,1.02987,1.03642,1.02752,0.86
2022.08.10,1.02126,1.03685,1.02020,1.63
2022.08.09,1.01946,1.02472,1.01885,0.58
2022.08.08,1.01726,1.02217,1.01590,0.62
2022.08.05,1.02441,1.02520,1.01415,1.08
2022.08.04,1.01642,1.02537,1.01542,0.98
2022.08.03,1.01648,1.02102,1.01226,0.86
2022.08.02,1.02607,1.02939,1.01633,1.27
2022.08.01,1.02098,1.02751,1.02053,0.68
2022.07.29,1.01960,1.02542,1.01460,1.06
2022.07.28,1.01935,1.02343,1.01138,1.18
2022.07.27,1.01138,1.02206,1.00966,1.23
2022.07.26,1.02189,1.02500,1.01074,1.40
2022.07.25,1.02083,1.02578,1.01784,0.78
2022.07.22,1.02286,1.02553,1.01297,1.23
2022.07.21,1.01767,1.02781,1.01531,1.23
2022.07.20,1.02251,1.02729,1.01553,1.15
2022.07.19,1.01412,1.02690,1.01195,1.47
2022.07.18,1.00811,1.02011,1.00785,1.22
2022.07.15,1.00158,1.00979,1.00068,0.91
2022.07.14,1.00555,1.00597,0.99521,1.07
2022.07.13,1.00350,1.01222,0.99979,1.24
2022.07.12,1.00378,1.00738,0.99999,0.74
2022.07.11,1.01697,1.01834,1.00336,1.47
2022.07.08,1.01604,1.01912,1.00720,1.17
2022.07.07,1.01801,1.02209,1.01439,0.76
2022.07.06,1.02645,1.02765,1.01614,1.12
2022.07.05,1.04201,1.04485,1.02350,2.05
2022.07.04,1.04174,1.04627,1.04142,0.47
2022.07.01,1.04829,1.04853,1.03658,1.14
2022.06.30,1.04398,1.04887,1.03824,1.02
2022.06.29,1.05174,1.05354,1.04352,0.95
2022.06.28,1.05821,1.06061,1.05032,0.97
2022.06.27,1.05479,1.06150,1.05457,0.66
2022.06.24,1.05208,1.05712,1.05120,0.56
2022.06.23,1.05645,1.05810,1.04826,0.93
2022.06.22,1.05300,1.06057,1.04687,1.30
2022.06.21,1.05085,1.05824,1.05065,0.72
2022.06.20,1.04731,1.05458,1.04729,0.70
2022.06.17,1.05455,1.05605,1.04444,1.10
2022.06.16,1.04416,1.06014,1.03808,2.11
2022.06.15,1.04144,1.05077,1.03590,1.43
2022.06.14,1.04068,1.04846,1.03970,0.84
2022.06.13,1.05130,1.05201,1.03997,1.15
2022.06.10,1.06146,1.06422,1.05057,1.29
2022.06.09,1.07158,1.07738,1.06110,1.52
2022.06.08,1.07043,1.07484,1.06713,0.72
2022.06.07,1.06954,1.07142,1.06519,0.58
2022.06.06,1.07167,1.07518,1.06838,0.63
2022.06.03,1.07447,1.07643,1.07040,0.56
2022.06.02,1.06467,1.07500,1.06444,0.99
2022.06.01,1.07320,1.07393,1.06271,1.05
2022.05.31,1.07760,1.07790,1.06789,0.93
2022.05.30,1.07347,1.07867,1.07261,0.56
2022.05.27,1.07240,1.07650,1.06968,0.64
2022.05.26,1.06743,1.07315,1.06624,0.65
2022.05.25,1.07334,1.07388,1.06421,0.90
2022.05.24,1.06882,1.07485,1.06608,0.82
2022.05.23,1.05601,1.06973,1.05552,1.35
2022.05.20,1.05809,1.05990,1.05328,0.63
2022.05.19,1.04617,1.06070,1.04606,1.40
2022.05.18,1.05461,1.05636,1.04597,0.99
2022.05.17,1.04313,1.05556,1.04284,1.22
2022.05.16,1.03952,1.04430,1.03889,0.52
2022.05.13,1.03783,1.04195,1.03496,0.67
2022.05.12,1.05103,1.05292,1.03539,1.67
2022.05.11,1.05285,1.05771,1.05017,0.72
2022.05.10,1.05590,1.05852,1.05253,0.57
2022.05.09,1.05398,1.05924,1.04951,0.92
2022.05.06,1.05402,1.05988,1.04826,1.10
2022.05.05,1.06200,1.06417,1.04925,1.40
2022.05.04,1.05190,1.06309,1.05059,1.19
2022.05.03,1.05055,1.05776,1.04921,0.81
2022.05.02,1.05444,1.05682,1.04901,0.74
2022.04.29,1.04980,1.05928,1.04911,0.97
2022.04.28,1.05575,1.05647,1.04710,0.89
2022.04.27,1.06367,1.06546,1.05145,1.32
2022.04.26,1.07110,1.07386,1.06356,0.96
2022.04.25,1.08041,1.08153,1.06966,1.10
2022.04.22,1.08320,1.08515,1.07707,0.75
2022.04.21,1.08505,1.09362,1.08234,1.04
2022.04.20,1.07880,1.08670,1.07838,0.77
2022.04.19,1.07809,1.08145,1.07610,0.50
2022.04.18,1.08029,1.08216,1.07698,0.48
2022.04.15,1.08282,1.08299,1.07964,0.31
2022.04.14,1.08901,1.09233,1.07575,1.52
2022.04.13,1.08260,1.08942,1.08088,0.79
2022.04.12,1.08829,1.09036,1.08211,0.76
2022.04.11,1.09202,1.09332,1.08727,0.55
2022.04.08,1.08768,1.08917,1.08364,0.51
2022.04.07,1.08945,1.09383,1.08644,0.68
2022.04.06,1.09033,1.09379,1.08745,0.58
2022.04.05,1.09689,1.09886,1.09000,0.81
2022.04.04,1.10301,1.10544,1.09603,0.85
2022.04.01,1.10660,1.10760,1.10279,0.43
2022.03.31,1.11578,1.11848,1.10608,1.11
2022.03.30,1.10855,1.11710,1.10782,0.84
2022.03.29,1.09838,1.11370,1.09690,1.53
2022.03.28,1.09845,1.09995,1.09446,0.50
2022.03.25,1.09960,1.10376,1.09797,0.53
2022.03.24,1.10019,1.10136,1.09659,0.43
2022.03.23,1.10280,1.10436,1.09639,0.72
2022.03.22,1.10151,1.10457,1.09608,0.77
2022.03.21,1.10561,1.10701,1.10102,0.54
2022.03.18,1.10910,1.11186,1.10030,1.04
2022.03.17,1.10333,1.11375,1.10076,1.18
2022.03.16,1.09531,1.10466,1.09480,0.90
2022.03.15,1.09399,1.10196,1.09260,0.86
2022.03.14,1.09205,1.09938,1.09005,0.85
2022.03.11,1.09849,1.10435,1.09018,1.29
2022.03.10,1.10733,1.11212,1.09760,1.31
2022.03.09,1.08964,1.10951,1.08900,1.88
2022.03.08,1.08515,1.09582,1.08489,1.01
2022.03.07,1.09199,1.09325,1.08059,1.16
2022.03.04,1.10655,1.10677,1.08856,1.65
2022.03.03,1.11179,1.11215,1.10334,0.79
2022.03.02,1.11234,1.11437,1.10573,0.78
2022.03.01,1.12181,1.12329,1.10896,1.28
2022.02.28,1.11237,1.12464,1.11225,1.11
2022.02.25,1.11912,1.12739,1.11659,0.97
2022.02.24,1.13036,1.13087,1.11062,1.79
2022.02.23,1.13229,1.13588,1.13011,0.51
2022.02.22,1.13074,1.13667,1.12880,0.70
2022.02.21,1.13186,1.13905,1.13064,0.74
2022.02.18,1.13584,1.13769,1.13140,0.55
2022.02.17,1.13717,1.13860,1.13230,0.55
2022.02.16,1.13572,1.13957,1.13449,0.45
2022.02.15,1.13043,1.13681,1.12981,0.62
2022.02.14,1.13369,1.13690,1.12799,0.79
2022.02.11,1.14267,1.14298,1.13296,0.88
2022.02.10,1.14214,1.14948,1.13748,1.05
2022.02.09,1.14153,1.14477,1.14024,0.40
2022.02.08,1.14415,1.14487,1.13961,0.46
2022.02.07,1.14638,1.14646,1.14151,0.43
2022.02.04,1.14369,1.14837,1.14115,0.63
2022.02.03,1.13022,1.14514,1.12672,1.63
2022.02.02,1.12719,1.13300,1.12665,0.56
2022.02.01,1.12319,1.12786,1.12209,0.51
2022.01.31,1.11422,1.12478,1.11380,0.99
2022.01.28,1.11432,1.11735,1.11213,0.47
2022.01.27,1.12408,1.12432,1.11312,1.00
2022.01.26,1.12995,1.13107,1.12354,0.67
2022.01.25,1.13230,1.13289,1.12631,0.58
2022.01.24,1.13396,1.13450,1.12904,0.48
2022.01.21,1.13096,1.13596,1.13009,0.52
2022.01.20,1.13414,1.13688,1.13031,0.58
2022.01.19,1.13253,1.13571,1.13187,0.34
2022.01.18,1.14047,1.14214,1.13146,0.94
2022.01.17,1.14118,1.14344,1.13917,0.37
2022.01.14,1.14535,1.14827,1.13984,0.74
2022.01.13,1.14406,1.14817,1.14357,0.40
2022.01.12,1.13659,1.14526,1.13547,0.86
2022.01.11,1.13234,1.13752,1.13130,0.55
2022.01.10,1.13515,1.13602,1.12847,0.67
2022.01.07,1.12964,1.13647,1.12899,0.66
2022.01.06,1.13117,1.13318,1.12845,0.42
2022.01.05,1.12856,1.13463,1.12769,0.61
2022.01.04,1.12965,1.13224,1.12721,0.45
2022.01.03,1.13690,1.13782,1.12797,0.87
